energy_centers,transmission_bigaperture_15um,effectivearea_bigaperture_15um,effectivearea_smallaperture_50um,transmission_smallaperture_50um,energy_widths
0.8187500238418579,0.04929285825843889,0.0004929285715665765,9.066108751755794e-09,4.533054490392485e-05,0.03750002384185791
0.8562500476837158,0.07170271217358104,0.0007170271057090053,3.199772589181634e-08,0.00015998863350073455,0.037499964237213135
0.893750011920929,0.09781398123740265,0.000978139790510898,9.004642124547455e-08,0.0004502321176011927,0.03750002384185791
0.9312500357627869,0.12729165849723953,0.0012729165565204925,2.1201910073876957e-07,0.0010600955304741135,0.03750002384185791
0.96875,0.1600969241097335,0.001600969205312884,4.594945503557055e-07,0.0022974728098175724,0.037499964237213135
1.006250023841858,0.19484779794192814,0.0019484779358674047,8.754938182004854e-07,0.004377469201586601,0.037499964237213135
1.0437500476837158,0.2306224614880035,0.002306224563331898,1.5294174504692504e-06,0.00764708744552793,0.03750002384185791
1.0812499523162842,0.26690128054995227,0.0026690127458424374,2.49547471795092e-06,0.012477373904959578,0.03750002384185791
1.1187500953674316,0.30317545126636203,0.0030317544448986264,3.79701700164384e-06,0.0189850854878228,0.03750002384185791
1.15625,0.33893268691616646,0.0033893267934043056,5.469905040977341e-06,0.02734952589579384,0.03749990463256836
1.193750023841858,0.3738034016484229,0.0037380339329326578,7.6031884638803515e-06,0.03801594327976526,0.03750014305114746
1.2312500476837158,0.40750493132756765,0.004075049222191226,1.014140365927632e-05,0.05070701957734866,0.03749990463256836
1.2687499523162842,0.43996227050149495,0.004399622606675719,1.3082777214564069e-05,0.06541388772531415,0.03750002384185791
1.3062500953674316,0.4709651573303398,0.004709651468034482,1.639870477591924e-05,0.08199352595092689,0.03750002384185791
1.34375,0.5004589135680056,0.005004589023818773,2.0059087813879654e-05,0.10029544160307424,0.03749990463256836
1.381250023841858,0.5284296062828707,0.005284295944715486,2.402638381834567e-05,0.12013192212651597,0.03750014305114746
1.4187500476837158,0.5548704360110853,0.005548704236087646,2.8255296166622476e-05,0.14127648440205656,0.03749990463256836
1.4562499523162842,0.579803233529258,0.005798032205696458,3.269786050762995e-05,0.16348930666823702,0.03750002384185791
1.4937500953674316,0.6033373991988997,0.00603337385713258,3.7320588612155804e-05,0.186602947774766,0.03750002384185791
1.53125,0.6257096310279239,0.006257096170422237,4.2121556974476155e-05,0.21060779019278106,0.03749990463256836
1.568750023841858,0.6468622741801483,0.006468622597216498,4.703812451412878e-05,0.2351906285120589,0.03750014305114746
1.6062500476837158,0.6667061176328242,0.0066670610273078116,5.1997721103562195e-05,0.25998861208567575,0.03749990463256836
1.6437499523162842,0.6853405589024185,0.006853405435838633,5.6971591089134846e-05,0.28485796264179164,0.03750002384185791
1.6812500953674316,0.7028019786302439,0.007028019629213955,6.191807787806391e-05,0.30959039721123083,0.03750002384185791
1.71875,0.7189855237879826,0.007189855077174038,6.68115898357873e-05,0.3340579576179504,0.03750002384185791
1.7562501430511475,0.7341289921376811,0.007341289757286195,7.162255971650073e-05,0.35811280762919406,0.03750002384185791
1.7937500476837158,0.7483616588084481,0.007483616420812615,7.634474445979122e-05,0.3817237319421087,0.03749990463256836
1.8312500715255737,0.7612564279645342,0.007612564109491271,8.091316286174429e-05,0.4045658245289138,0.03750014305114746
1.8687500953674316,0.7721214838426963,0.007721214665844363,8.523444183268368e-05,0.4261722199294342,0.03749990463256836
